Region Code,Provider Code,Provider Name,Total number of incomplete pathways,Average (median) waiting time (in weeks),Month
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,59593,12.4472517730496,March-2025
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,71100,13.00375,March-2025
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,478,5.36206896551724,March-2025
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,48127,12.890355912744,March-2025
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,38177,14.7030008826125,March-2025
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,28081,12.2779816513761,March-2025
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,67959,9.53538518245485,March-2025
Y58,RVJ,NORTH BRISTOL NHS TRUST,43315,11.2880247763248,March-2025
Y59,R1F,ISLE OF WIGHT NHS TRUST,13702,14.3636363636364,March-2025
Y59,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,31174,14.5205479452055,March-2025
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,11328,8.41570438799076,March-2025
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,73101,16.480946527351,March-2025
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,61681,12.1051401869159,March-2025
Y59,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,60472,16.4026243093923,March-2025
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,37092,10.5091185410334,March-2025
Y59,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,51165,14.1847310126582,March-2025
Y59,RN7,DARTFORD AND GRAVESHAM NHS TRUST,32427,13.0446058091286,March-2025
Y59,RPA,MEDWAY NHS FOUNDATION TRUST,39949,16.580078125,March-2025
Y59,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,18183,15.5993975903614,March-2025
Y59,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,89763,14.9678055190539,March-2025
Y59,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,59040,14.760884125921,March-2025
Y59,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,52945,15.9385369532428,March-2025
Y59,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,80966,16.5620707871104,March-2025
Y59,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,3950,4.90220820189274,March-2025
Y59,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,45859,9.31686497672012,March-2025
Y59,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,98,5.0,March-2025
Y59,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,63910,13.3871374527112,March-2025
Y59,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,47817,14.8014592933948,March-2025
Y59,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,114125,18.5429515418502,March-2025
Y59,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,2479,4.56366459627329,March-2025
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,85,4.21428571428571,March-2025
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,9973,14.8663663663664,March-2025
Y60,RBK,WALSALL HEALTHCARE NHS TRUST,28676,10.021528525296,March-2025
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,29489,15.1328233657858,March-2025
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,32480,11.4018867924528,March-2025
Y60,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,70871,13.9714131607335,March-2025
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,35323,11.7094943240454,March-2025
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,86546,16.9460806524694,March-2025
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,17172,19.987915407855,March-2025
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,88133,17.3909435751541,March-2025
Y60,RLQ,WYE VALLEY NHS TRUST,23209,15.0951923076923,March-2025
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,19702,14.0400696864111,March-2025
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,44722,12.3954943679599,March-2025
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,24945,10.5983606557377,March-2025
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,41670,12.3744131455399,March-2025
Y60,RP7,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,58,3.71428571428571,March-2025
Y60,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,25610,14.6927621861152,March-2025
Y60,RRE,MIDLANDS PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,6198,2.78121420389462,March-2025
Y60,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,12738,15.9742765273312,March-2025
Y60,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,107656,17.9331489165514,March-2025
Y60,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,108135,16.3321097372488,March-2025
Y60,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,71578,16.3751584283904,March-2025
Y60,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,107597,15.9733083985039,March-2025
Y60,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,55410,14.33,March-2025
Y60,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,88054,14.5393474088292,March-2025
Y60,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,65195,15.9098513011152,March-2025
Y60,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,41669,18.8437837837838,March-2025
Y60,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,15552,11.5553359683794,March-2025
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,172371,18.3622486969471,March-2025
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,102738,17.5006687472136,March-2025
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",25512,14.7074468085106,March-2025
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,31447,19.0547445255474,March-2025
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,90842,15.4535941765241,March-2025
Y61,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,7403,12.5794701986755,March-2025
Y61,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,78001,16.5801915020946,March-2025
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,33286,15.9659781287971,March-2025
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,35877,15.2362355953905,March-2025
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,65685,14.2566894835096,March-2025
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,81816,16.6280112044818,March-2025
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,54268,20.2339393939394,March-2025
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,324,24.1538461538462,March-2025
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,45315,13.1404220779221,March-2025
Y61,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,57681,12.2910256410256,March-2025
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,192638,17.2806334371755,March-2025
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,49099,14.3859724612737,March-2025
Y62,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,75365,10.9240998363339,March-2025
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,5711,10.5904522613065,March-2025
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,20797,16.4757525083612,March-2025
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,36755,14.5890336590662,March-2025
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,6340,6.62448132780083,March-2025
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,70730,16.59125,March-2025
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,1002,6.7012987012987,March-2025
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,16348,17.5542521994135,March-2025
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,14327,13.2214285714286,March-2025
Y62,RJN,EAST CHESHIRE NHS TRUST,13530,14.1035422343324,March-2025
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,34895,18.6852564102564,March-2025
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,138011,16.7450743173177,March-2025
Y62,RMC,BOLTON NHS FOUNDATION TRUST,39518,15.5800636267232,March-2025
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,17033,10.1329225352113,March-2025
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",50122,15.1083700440529,March-2025
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,34222,10.2517730496454,March-2025
Y62,RW4,MERSEY CARE NHS FOUNDATION TRUST,51,2.41666666666667,March-2025
Y62,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,3019,3.94769874476987,March-2025
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,35589,15.5963930348259,March-2025
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,34726,14.629840546697,March-2025
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,33505,14.9198830409357,March-2025
Y62,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,60985,15.7051125989044,March-2025
Y62,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,60807,14.4815573770492,March-2025
Y63,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,57721,8.49173553719008,March-2025
Y63,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,32438,12.5801104972376,March-2025
Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,46602,15.8439201451906,March-2025
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,21376,9.9702842377261,March-2025
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,14083,8.96966911764706,March-2025
Y63,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,12438,10.221978021978,March-2025
Y63,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,24309,9.84974358974359,March-2025
Y63,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,31592,11.6358921161826,March-2025
Y63,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,92473,11.2588152327221,March-2025
Y63,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,42286,12.9153046062407,March-2025
Y63,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,39833,15.099615014437,March-2025
Y63,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,54906,12.4022415940224,March-2025
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,13362,9.87526427061311,March-2025
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,89009,10.5138455538222,March-2025
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,94680,9.71190674437968,March-2025
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,36021,9.64711359404097,March-2025
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,56877,13.7603591160221,March-2025
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,20571,8.34675480769231,March-2025
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,78509,14.662176439514,March-2025
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,36358,10.098347107438,March-2025
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",199,6.10714285714286,March-2025
Y63,RXF,MID YORKSHIRE TEACHING NHS TRUST,54077,12.2715269804822,March-2025
Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,4218,5.58095238095238,March-2025
Y63,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,39124,10.0468642315644,March-2025
Y63,RY6,LEEDS COMMUNITY HEALTHCARE NHS TRUST,54,18.0909090909091,March-2025
Y63,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,499,10.45,March-2025
